"","Country","Export","Year","import","Net","Region","shape"
"29931","Iceland",247191022.7,"1971",289564204.5,-42373181.8,"Europe & Central Asia","Other"
"29948","Israel",1.597e+09,"1971",2.579e+09,-9.82e+08,"Middle East & North Africa","Other"
"29965","Italy",19420358614,"1971",18466165418,954193196,"Europe & Central Asia","Other"
"29982","Jamaica",520773294.9,"1971",630403458.2,-109630163.3,"Latin America & Caribbean","Other"
"29999","Jordan",0,"1971",0,0,"Middle East & North Africa","Other"
"30016","Japan",26966713727,"1971",20867004113,6099709614,"East Asia & Pacific","Other"
"30032","Kazakhstan",0,"1971",0,0,"Europe & Central Asia","Other"
"30049","Kenya",509319796.4,"1971",625800029.9,-116480233.5,"Sub-Saharan Africa","Other"
"30066","Cambodia",0,"1971",0,0,"East Asia & Pacific","Other"
"30083","Kiribati",0,"1971",0,0,"East Asia & Pacific","Other"
"30088","Kuwait",2574557709,"1971",724234765.5,1850322943.5,"Middle East & North Africa","Other"
"30105","Lebanon",0,"1971",0,0,"Middle East & North Africa","Other"
"30122","Liberia",0,"1971",0,0,"Sub-Saharan Africa","Other"
"30139","Libya",0,"1971",0,0,"Middle East & North Africa","Other"
"30156","Sri Lanka",583136593.6,"1971",630522765.6,-47386172,"South Asia","Other"
"30173","Lesotho",9787472.036,"1971",41946308.72,-32158836.684,"Sub-Saharan Africa","Other"
"30190","Lithuania",0,"1971",0,0,"Europe & Central Asia","Other"
"30207","Luxembourg",1373183409,"1971",1202122245,171061164,"Europe & Central Asia","Other"
"30224","Latvia",0,"1971",0,0,"Europe & Central Asia","Other"
"30241","Morocco",738594059.4,"1971",859386138.6,-120792079.2,"Middle East & North Africa","Other"
"30258","Moldova",0,"1971",0,0,"Europe & Central Asia","Other"
"30275","Madagascar",173264898.8,"1971",252204260.1,-78939361.3,"Sub-Saharan Africa","Other"
"30292","Maldives",0,"1971",0,0,"South Asia","Other"
"30309","Mexico",2995040000,"1971",3417960000,-422920000,"Latin America & Caribbean","Other"
"30326","Marshall Islands",0,"1971",0,0,"East Asia & Pacific","Other"
"30328","Mali",57701395.66,"1971",86947315.46,-29245919.8,"Sub-Saharan Africa","Other"
"30345","Malta",120412316.8,"1971",182399240.7,-61986923.9,"Middle East & North Africa","Other"
"30361","Myanmar",0,"1971",0,0,"East Asia & Pacific","Other"
"30378","Montenegro",0,"1971",0,0,"Europe & Central Asia","Other"
"30395","Mongolia",0,"1971",0,0,"East Asia & Pacific","Other"
"30412","Mozambique",0,"1971",0,0,"Sub-Saharan Africa","Other"
"30429","Mauritania",91320699.66,"1971",55870281.75,35450417.91,"Sub-Saharan Africa","Other"
"30446","Mauritius",0,"1971",0,0,"Sub-Saharan Africa","Other"
"30463","Malawi",85690215.43,"1971",129618486,-43928270.57,"Sub-Saharan Africa","Other"
"30480","Malaysia",1725427743,"1971",1662163057,63264686,"East Asia & Pacific","Other"
"30497","Namibia",0,"1971",0,0,"Sub-Saharan Africa","Other"
"30514","Niger",85780070.93,"1971",108204855.2,-22424784.27,"Sub-Saharan Africa","Other"
"30531","Nigeria",994778761.1,"1971",1251415929,-256637167.9,"Sub-Saharan Africa","Other"
"30548","Nicaragua",217385717.8,"1971",235900006.1,-18514288.3,"Latin America & Caribbean","Other"
"30565","Netherlands",19233414286,"1971",18530541792,702872494,"Europe & Central Asia","Other"
"30582","Norway",5070933545,"1971",5441403648,-370470103,"Europe & Central Asia","Other"
"30599","Nepal",47703703.7,"1971",80592592.59,-32888888.89,"South Asia","Other"
"30616","New Zealand",1779572995,"1971",1716099250,63473745,"East Asia & Pacific","Other"
"30633","Oman",198026949,"1971",96727622.71,101299326.29,"Middle East & North Africa","Other"
"30650","Pakistan",757234124.3,"1971",1355998677,-598764552.7,"South Asia","Other"
"30667","Panama",827859100,"1971",925391300,-97532200,"Latin America & Caribbean","Other"
"30684","Peru",1147257884,"1971",1224806241,-77548357,"Latin America & Caribbean","Other"
"30701","Philippines",1515306995,"1971",1512352877,2954118,"East Asia & Pacific","Other"
"30718","Palau",0,"1971",0,0,"East Asia & Pacific","Other"
"30721","Papua New Guinea",153375623,"1971",417988106,-264612483,"East Asia & Pacific","Other"
"30738","Poland",0,"1971",0,0,"Europe & Central Asia","Other"
"30755","Portugal",1808035336,"1971",2302597880,-494562544,"Europe & Central Asia","Other"
"30772","Paraguay",88888888.89,"1971",105952381,-17063492.11,"Latin America & Caribbean","Other"
"30789","Qatar",0,"1971",0,0,"Middle East & North Africa","Other"
"30806","Romania",0,"1971",0,0,"Europe & Central Asia","Other"
"30823","Russia",0,"1971",0,0,"Europe & Central Asia","Target"
"30840","Rwanda",22766638.95,"1971",37610085.72,-14843446.77,"Sub-Saharan Africa","Other"
"30857","Saudi Arabia",3878710885,"1971",1287331729,2591379156,"Middle East & North Africa","Other"
"30874","Sudan",415333333.3,"1971",456333333.3,-4.1e+07,"Sub-Saharan Africa","Other"
"30891","Senegal",299524430.8,"1971",370719752.2,-71195321.4,"Sub-Saharan Africa","Other"
"30908","Singapore",2704396969,"1971",3165523324,-461126355,"East Asia & Pacific","Other"
"30925","Solomon Islands",0,"1971",0,0,"East Asia & Pacific","Other"
"30942","Sierra Leone",131184001.8,"1971",135877741.3,-4693739.50000001,"Sub-Saharan Africa","Other"
"30959","El Salvador",292160000,"1971",315680000,-23520000,"Latin America & Caribbean","Other"
"30976","San Marino",0,"1971",0,0,"Europe & Central Asia","Other"
"30992","Somalia",0,"1971",0,0,"Sub-Saharan Africa","Other"
"30999","Serbia",0,"1971",0,0,"Europe & Central Asia","Other"
"31012","South Sudan",0,"1971",0,0,"Sub-Saharan Africa","Other"
"31013","Sao Tome and Principe",0,"1971",0,0,"Sub-Saharan Africa","Other"
"31030","Suriname",0,"1971",0,0,"Latin America & Caribbean","Other"
"31047","Slovenia",0,"1971",0,0,"Europe & Central Asia","Other"
"31064","Sweden",9353496069,"1971",8671647906,681848163,"Europe & Central Asia","Other"
"31081","Seychelles",0,"1971",0,0,"Sub-Saharan Africa","Other"
"31092","Chad",79858965.59,"1971",105681233.5,-25822267.91,"Sub-Saharan Africa","Other"
"31109","Togo",134158081.3,"1971",114270406.9,19887674.4,"Sub-Saharan Africa","Other"
"31126","Thailand",1179182692,"1971",1387451923,-208269231,"East Asia & Pacific","Other"
"31143","Tajikistan",0,"1971",0,0,"Europe & Central Asia","Other"
"31160","Turkmenistan",0,"1971",0,0,"Europe & Central Asia","Other"
"31177","Timor-Leste",0,"1971",0,0,"East Asia & Pacific","Other"
"31189","Tonga",0,"1971",0,0,"East Asia & Pacific","Other"
"31206","Tunisia",406196213.4,"1971",411742206.9,-5545993.5,"Middle East & North Africa","Other"
"31223","Turkey",864785144.5,"1971",1340752162,-475967017.5,"Europe & Central Asia","Other"
"31240","Tanzania",0,"1971",0,0,"Sub-Saharan Africa","Other"
"31257","Uganda",280952381,"1971",339635854.3,-58683473.3,"Sub-Saharan Africa","Other"
"31274","Ukraine",0,"1971",0,0,"Europe & Central Asia","Other"
"31291","Uruguay",288709677.4,"1971",320967741.9,-32258064.5,"Latin America & Caribbean","Other"
"31308","Uzbekistan",0,"1971",0,0,"Europe & Central Asia","Other"
"31325","Vietnam",0,"1971",0,0,"East Asia & Pacific","Other"
"31342","Vanuatu",0,"1971",0,0,"East Asia & Pacific","Other"
"31359","Samoa",0,"1971",0,0,"East Asia & Pacific","Other"
"31376","South Africa",4326062640,"1971",5155201342,-829138702,"Sub-Saharan Africa","Other"
"31393","Zambia",0,"1971",0,0,"Sub-Saharan Africa","Other"
"31410","Zimbabwe",0,"1971",0,0,"Sub-Saharan Africa","Other"
"31417","Afghanistan",235555544.4,"1972",288888877.8,-53333333.4,"South Asia","Other"
"31427","Angola",0,"1972",0,0,"Sub-Saharan Africa","Other"
"31444","Albania",0,"1972",0,0,"Europe & Central Asia","Other"
"31461","United Arab Emirates",0,"1972",0,0,"Middle East & North Africa","Other"
"31478","Argentina",2500000047,"1972",2374999979,125000068,"Latin America & Caribbean","Other"
"31495","Armenia",0,"1972",0,0,"Europe & Central Asia","Other"
"31512","Australia",6663551402,"1972",6220794393,442757009,"East Asia & Pacific","Other"
"31529","Austria",5940800643,"1972",6036690755,-95890112,"Europe & Central Asia","Other"
"31546","Azerbaijan",0,"1972",0,0,"Europe & Central Asia","Other"
"31563","Burundi",28961142.86,"1972",37205714.29,-8244571.43,"Sub-Saharan Africa","Other"
"31580","Belgium",16339002108,"1972",15300704885,1038297223,"Europe & Central Asia","Other"
"31597","Benin",59023791.05,"1972",109969562.5,-50945771.45,"Sub-Saharan Africa","Other"
"31614","Burkina Faso",37028538.94,"1972",123177211.9,-86148672.96,"Sub-Saharan Africa","Other"
"31631","Bangladesh",356841000,"1972",863537083.3,-506696083.3,"South Asia","Other"
"31648","Bulgaria",0,"1972",0,0,"Europe & Central Asia","Other"
"31665","Bahrain",0,"1972",0,0,"Middle East & North Africa","Other"
"31682","Bosnia and Herzegovina",0,"1972",0,0,"Europe & Central Asia","Other"
"31699","Belarus",0,"1972",0,0,"Europe & Central Asia","Other"
"31716","Belize",0,"1972",0,0,"Latin America & Caribbean","Other"
"31733","Bolivia",265513350.9,"1972",302068446.8,-36555095.9,"Latin America & Caribbean","Other"
"31750","Brazil",4249449496,"1972",5177234172,-927784676,"Latin America & Caribbean","Target"
"31767","Barbados",0,"1972",0,0,"Latin America & Caribbean","Other"
"31784","Bhutan",0,"1972",0,0,"South Asia","Other"
"31801","Botswana",61760499.28,"1972",100052008.8,-38291509.52,"Sub-Saharan Africa","Other"
"31818","Central African Republic",57429311.31,"1972",77877594.76,-20448283.45,"Sub-Saharan Africa","Other"
"31835","Canada",24074940600,"1972",23016335084,1058605516,"North America","Other"
"31852","Switzerland",14087057759,"1972",13813883303,273174456,"Europe & Central Asia","Other"
"31869","Chile",1133195225,"1972",1560151046,-426955821,"Latin America & Caribbean","Other"
"31886","China",3692485858,"1972",2850652532,841833326,"East Asia & Pacific","Target"
"31903","Cameroon",291797729.3,"1972",373274385.8,-81476656.5,"Sub-Saharan Africa","Other"
"31920","Colombia",1149373248,"1972",1109769650,39603598,"Latin America & Caribbean","Other"
"31937","Comoros",0,"1972",0,0,"Sub-Saharan Africa","Other"
"31954","Costa Rica",374287867.4,"1972",453262999.2,-78975131.8,"Latin America & Caribbean","Other"
"31971","Cuba",2654199161,"1972",3594369360,-940170199,"Latin America & Caribbean","Other"
"31988","Cyprus",0,"1972",0,0,"Europe & Central Asia","Other"
"32005","Czech Republic",0,"1972",0,0,"Europe & Central Asia","Other"
"32022","Germany",43584554131,"1972",48507801632,-4923247501,"Europe & Central Asia","Other"
"32039","Djibouti",0,"1972",0,0,"Middle East & North Africa","Other"
"32056","Dominica",0,"1972",0,0,"Latin America & Caribbean","Other"
"32058","Denmark",6134862504,"1972",6229692199,-94829695,"Europe & Central Asia","Other"
"32075","Dominican Republic",422847716,"1972",489759560,-66911844,"Latin America & Caribbean","Other"
"32092","Algeria",1382755698,"1972",1739595878,-356840180,"Middle East & North Africa","Other"
"32109","Ecuador",395314498,"1972",495423486.2,-100108988.2,"Latin America & Caribbean","Other"
"32126","Eritrea",0,"1972",0,0,"Sub-Saharan Africa","Other"
"32143","Spain",7904028475,"1972",8144948227,-240919752,"Europe & Central Asia","Other"
"32160","Estonia",0,"1972",0,0,"Europe & Central Asia","Other"
"32177","Ethiopia",0,"1972",0,0,"Sub-Saharan Africa","Other"
"32194","Finland",3487225839,"1972",3558591483,-71365644,"Europe & Central Asia","Other"
"32211","Fiji",145298109.5,"1972",174745516.2,-29447406.7,"East Asia & Pacific","Other"
"32228","France",33827048114,"1972",32248374512,1578673602,"Europe & Central Asia","Other"
"32245","Gabon",314647528.1,"1972",311076213.3,3571314.80000001,"Sub-Saharan Africa","Other"
"32262","Georgia",0,"1972",0,0,"Europe & Central Asia","Other"
"32278","Ghana",437465998.8,"1972",321158572,116307426.8,"Sub-Saharan Africa","Other"
"32295","Guinea",0,"1972",0,0,"Sub-Saharan Africa","Other"
"32312","Guinea-Bissau",3819957.143,"1972",31248657.14,-27428699.997,"Sub-Saharan Africa","Other"
"32329","Equatorial Guinea",0,"1972",0,0,"Sub-Saharan Africa","Other"
"32346","Greece",1541631818,"1972",2733384091,-1191752273,"Europe & Central Asia","Other"
"32363","Grenada",0,"1972",0,0,"Latin America & Caribbean","Other"
"32380","Guatemala",397300000,"1972",389500000,7800000,"Latin America & Caribbean","Other"
"32397","Guyana",1.64e+08,"1972",167714285.7,-3714285.69999999,"Latin America & Caribbean","Other"
"32414","Honduras",2.35e+08,"1972",226500000,8500000,"Latin America & Caribbean","Other"
"32431","Croatia",0,"1972",0,0,"Europe & Central Asia","Other"
"32448","Haiti",0,"1972",0,0,"Latin America & Caribbean","Other"
"32465","Hungary",0,"1972",0,0,"Europe & Central Asia","Other"
"32482","Indonesia",1816385542,"1972",2078072289,-261686747,"East Asia & Pacific","Other"
"32499","India",2878172458,"1972",2650505782,227666676,"South Asia","Target"
"32516","Ireland",1954551928,"1972",2318300944,-363749016,"Europe & Central Asia","Other"
"32533","Iraq",1519074797,"1972",883748873.5,635325923.5,"Middle East & North Africa","Other"
"32549","Iceland",289650237.9,"1972",304349422.2,-14699184.3,"Europe & Central Asia","Other"
"32566","Israel",2141500000,"1972",3042750000,-901250000,"Middle East & North Africa","Other"
"32583","Italy",23692563081,"1972",22522277888,1170285193,"Europe & Central Asia","Other"
"32600","Jamaica",614592833.9,"1972",770032573.3,-155439739.4,"Latin America & Caribbean","Other"
"32617","Jordan",0,"1972",0,0,"Middle East & North Africa","Other"
"32634","Japan",32270972031,"1972",25436329222,6834642809,"East Asia & Pacific","Other"
"32650","Kazakhstan",0,"1972",0,0,"Europe & Central Asia","Other"
"32667","Kenya",560279776,"1972",605359757.9,-45079981.9,"Sub-Saharan Africa","Other"
"32684","Cambodia",0,"1972",0,0,"East Asia & Pacific","Other"
"32701","Kiribati",8350898.204,"1972",7461077.844,889820.36,"East Asia & Pacific","Other"
"32706","Kuwait",3053511706,"1972",919732441.5,2133779264.5,"Middle East & North Africa","Other"
"32723","Lebanon",0,"1972",0,0,"Middle East & North Africa","Other"
"32740","Liberia",0,"1972",0,0,"Sub-Saharan Africa","Other"
"32757","Libya",0,"1972",0,0,"Middle East & North Africa","Other"
"32774","Sri Lanka",570184254.6,"1972",610385259.6,-40201005,"South Asia","Other"
"32791","Lesotho",13008976.19,"1972",55938597.63,-42929621.44,"Sub-Saharan Africa","Other"
"32808","Lithuania",0,"1972",0,0,"Europe & Central Asia","Other"
"32825","Luxembourg",1616746861,"1972",1368795527,247951334,"Europe & Central Asia","Other"
"32842","Latvia",0,"1972",0,0,"Europe & Central Asia","Other"
"32859","Morocco",942466527.6,"1972",975395583.4,-32929055.8,"Middle East & North Africa","Other"
"32876","Moldova",0,"1972",0,0,"Europe & Central Asia","Other"
"32893","Madagascar",191350735.4,"1972",245822786.6,-54472051.2,"Sub-Saharan Africa","Other"
"32910","Maldives",0,"1972",0,0,"South Asia","Other"
"32927","Mexico",3643200000,"1972",3991120000,-347920000,"Latin America & Caribbean","Other"
"32944","Marshall Islands",0,"1972",0,0,"East Asia & Pacific","Other"
"32946","Mali",48804179.78,"1972",95227665.54,-46423485.76,"Sub-Saharan Africa","Other"
"32963","Malta",137305918.1,"1972",199083145.8,-61777227.7,"Middle East & North Africa","Other"
"32979","Myanmar",0,"1972",0,0,"East Asia & Pacific","Other"
"32996","Montenegro",0,"1972",0,0,"Europe & Central Asia","Other"
"33013","Mongolia",0,"1972",0,0,"East Asia & Pacific","Other"
"33030","Mozambique",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33047","Mauritania",127800427.8,"1972",130400605.6,-2600177.8,"Sub-Saharan Africa","Other"
"33064","Mauritius",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33081","Malawi",94560878.24,"1972",154066866.3,-59505988.06,"Sub-Saharan Africa","Other"
"33098","Malaysia",1824777380,"1972",1890500426,-65723046,"East Asia & Pacific","Other"
"33115","Namibia",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33132","Niger",105576530.9,"1972",152229794.3,-46653263.4,"Sub-Saharan Africa","Other"
"33149","Nigeria",1346273637,"1972",1447830923,-101557286,"Sub-Saharan Africa","Other"
"33166","Nicaragua",310842863.1,"1972",261099998.4,49742864.7,"Latin America & Caribbean","Other"
"33183","Netherlands",23579612538,"1972",21310838163,2268774375,"Europe & Central Asia","Other"
"33200","Norway",6067059288,"1972",5935763942,131295346,"Europe & Central Asia","Other"
"33217","Nepal",57975308.64,"1972",81086419.75,-23111111.11,"South Asia","Other"
"33234","New Zealand",2339572193,"1972",2047885270,291686923,"East Asia & Pacific","Other"
"33251","Oman",217821782.2,"1972",160500260.6,57321521.6,"Middle East & North Africa","Other"
"33268","Pakistan",1096084088,"1972",1580918977,-484834889,"South Asia","Other"
"33285","Panama",894452800,"1972",1030379300,-135926500,"Latin America & Caribbean","Other"
"33302","Peru",1263534016,"1972",1322997436,-59463420,"Latin America & Caribbean","Other"
"33319","Philippines",1577874993,"1972",1560945646,16929347,"East Asia & Pacific","Other"
"33336","Palau",0,"1972",0,0,"East Asia & Pacific","Other"
"33339","Papua New Guinea",268023952.1,"1972",414371377.2,-146347425.1,"East Asia & Pacific","Other"
"33356","Poland",0,"1972",0,0,"Europe & Central Asia","Other"
"33373","Portugal",2398040030,"1972",2797942921,-399902891,"Europe & Central Asia","Other"
"33390","Paraguay",105873015.9,"1972",106428571.4,-555555.5,"Latin America & Caribbean","Other"
"33407","Qatar",0,"1972",0,0,"Middle East & North Africa","Other"
"33424","Romania",0,"1972",0,0,"Europe & Central Asia","Other"
"33441","Russia",0,"1972",0,0,"Europe & Central Asia","Target"
"33458","Rwanda",20411486.89,"1972",40062970.52,-19651483.63,"Sub-Saharan Africa","Other"
"33475","Saudi Arabia",5951553754,"1972",1765827060,4185726694,"Middle East & North Africa","Other"
"33492","Sudan",461666666.7,"1972",480333333.3,-18666666.6,"Sub-Saharan Africa","Other"
"33509","Senegal",428828227.4,"1972",474010669.4,-45182442,"Sub-Saharan Africa","Other"
"33526","Singapore",2904841512,"1972",3328711443,-423869931,"East Asia & Pacific","Other"
"33543","Solomon Islands",0,"1972",0,0,"East Asia & Pacific","Other"
"33560","Sierra Leone",129248659.4,"1972",135117922.2,-5869262.79999998,"Sub-Saharan Africa","Other"
"33577","El Salvador",367680000,"1972",355440000,12240000,"Latin America & Caribbean","Other"
"33594","San Marino",0,"1972",0,0,"Europe & Central Asia","Other"
"33610","Somalia",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33617","Serbia",0,"1972",0,0,"Europe & Central Asia","Other"
"33630","South Sudan",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33631","Sao Tome and Principe",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33648","Suriname",0,"1972",0,0,"Latin America & Caribbean","Other"
"33665","Slovenia",0,"1972",0,0,"Europe & Central Asia","Other"
"33682","Sweden",10952581262,"1972",9990760961,961820301,"Europe & Central Asia","Other"
"33699","Seychelles",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33710","Chad",85268097.46,"1972",113479622.4,-28211524.94,"Sub-Saharan Africa","Other"
"33727","Togo",131854604.8,"1972",129169621.1,2684983.7,"Sub-Saharan Africa","Other"
"33744","Thailand",1487500000,"1972",1568846154,-81346154,"East Asia & Pacific","Other"
"33761","Tajikistan",0,"1972",0,0,"Europe & Central Asia","Other"
"33778","Turkmenistan",0,"1972",0,0,"Europe & Central Asia","Other"
"33795","Timor-Leste",0,"1972",0,0,"East Asia & Pacific","Other"
"33807","Tonga",0,"1972",0,0,"East Asia & Pacific","Other"
"33824","Tunisia",567176692.5,"1972",553552714.3,13623978.2,"Middle East & North Africa","Other"
"33841","Turkey",1229681979,"1972",1745583039,-515901060,"Europe & Central Asia","Other"
"33858","Tanzania",0,"1972",0,0,"Sub-Saharan Africa","Other"
"33875","Uganda",289215686.3,"1972",250280112,38935574.3,"Sub-Saharan Africa","Other"
"33892","Ukraine",0,"1972",0,0,"Europe & Central Asia","Other"
"33909","Uruguay",337963852.6,"1972",326095556.7,11868295.9,"Latin America & Caribbean","Other"
"33926","Uzbekistan",0,"1972",0,0,"Europe & Central Asia","Other"
"33943","Vietnam",0,"1972",0,0,"East Asia & Pacific","Other"
"33960","Vanuatu",0,"1972",0,0,"East Asia & Pacific","Other"
"33977","Samoa",0,"1972",0,0,"East Asia & Pacific","Other"
"33994","South Africa",5260829973,"1972",4735267334,525562639,"Sub-Saharan Africa","Other"
"34011","Zambia",0,"1972",0,0,"Sub-Saharan Africa","Other"
"34028","Zimbabwe",0,"1972",0,0,"Sub-Saharan Africa","Other"
"34035","Afghanistan",224444437.8,"1973",255555562.2,-31111124.4,"South Asia","Other"
"34045","Angola",0,"1973",0,0,"Sub-Saharan Africa","Other"
"34062","Albania",0,"1973",0,0,"Europe & Central Asia","Other"
"34079","United Arab Emirates",0,"1973",0,0,"Middle East & North Africa","Other"
"34096","Argentina",4000000136,"1973",3000000102,1000000034,"Latin America & Caribbean","Other"
"34113","Armenia",0,"1973",0,0,"Europe & Central Asia","Other"
"34130","Australia",9019859065,"1973",7022421525,1997437540,"East Asia & Pacific","Other"
"34147","Austria",7945377117,"1973",8127808138,-182431021,"Europe & Central Asia","Other"
"34164","Azerbaijan",0,"1973",0,0,"Europe & Central Asia","Other"
"34181","Burundi",33526603.85,"1973",40576812.54,-7050208.69,"Sub-Saharan Africa","Other"
"34198","Belgium",22814673049,"1973",22038930760,775742289,"Europe & Central Asia","Other"
"34215","Benin",78995251.9,"1973",130886423.4,-51891171.5,"Sub-Saharan Africa","Other"
"34232","Burkina Faso",42590357.72,"1973",154655047.3,-112064689.58,"Sub-Saharan Africa","Other"
"34249","Bangladesh",528824097.2,"1973",958701323.7,-429877226.5,"South Asia","Other"
"34266","Bulgaria",0,"1973",0,0,"Europe & Central Asia","Other"
"34283","Bahrain",0,"1973",0,0,"Middle East & North Africa","Other"
"34300","Bosnia and Herzegovina",0,"1973",0,0,"Europe & Central Asia","Other"
"34317","Belarus",0,"1973",0,0,"Europe & Central Asia","Other"
"34334","Belize",0,"1973",0,0,"Latin America & Caribbean","Other"
"34351","Bolivia",350024987.5,"1973",357671164.4,-7646176.89999998,"Latin America & Caribbean","Other"
"34368","Brazil",6557708238,"1973",7532763885,-975055647,"Latin America & Caribbean","Target"
"34385","Barbados",0,"1973",0,0,"Latin America & Caribbean","Other"
"34402","Bhutan",0,"1973",0,0,"South Asia","Other"
"34419","Botswana",94799020.31,"1973",151275032.4,-56476012.09,"Sub-Saharan Africa","Other"
"34436","Central African Republic",77607282,"1973",98946247.28,-21338965.28,"Sub-Saharan Africa","Other"
"34453","Canada",29903797120,"1973",28022835316,1880961804,"North America","Other"
"34470","Switzerland",19117667815,"1973",18866870418,250797397,"Europe & Central Asia","Other"
"34487","Chile",2239538316,"1973",2590758339,-351220023,"Latin America & Caribbean","Other"
"34504","China",5876143561,"1973",5207600281,668543280,"East Asia & Pacific","Target"
"34521","Cameroon",363946226.8,"1973",422044770.8,-58098544,"Sub-Saharan Africa","Other"
"34538","Colombia",1539558029,"1973",1306397078,233160951,"Latin America & Caribbean","Other"
"34555","Comoros",0,"1973",0,0,"Sub-Saharan Africa","Other"
"34572","Costa Rica",470903291.8,"1973",563760004.8,-92856712.9999999,"Latin America & Caribbean","Other"
"34589","Cuba",3258402051,"1973",4412339083,-1153937032,"Latin America & Caribbean","Other"
"34606","Cyprus",0,"1973",0,0,"Europe & Central Asia","Other"
"34623","Czech Republic",0,"1973",0,0,"Europe & Central Asia","Other"
"34640","Germany",61107174314,"1973",65127342408,-4020168094,"Europe & Central Asia","Other"
"34657","Djibouti",0,"1973",0,0,"Middle East & North Africa","Other"
"34674","Dominica",0,"1973",0,0,"Latin America & Caribbean","Other"
"34676","Denmark",8596247624,"1973",9178279197,-582031573,"Europe & Central Asia","Other"
"34693","Dominican Republic",529005316.6,"1973",632490400,-103485083.4,"Latin America & Caribbean","Other"
"34710","Algeria",2222671247,"1973",2753081355,-530410108,"Middle East & North Africa","Other"
"34727","Ecuador",695769524.1,"1973",648350793.4,47418730.7,"Latin America & Caribbean","Other"
"34744","Eritrea",0,"1973",0,0,"Sub-Saharan Africa","Other"
"34761","Spain",10497629069,"1973",11570563678,-1072934609,"Europe & Central Asia","Other"
"34778","Estonia",0,"1973",0,0,"Europe & Central Asia","Other"
"34795","Ethiopia",0,"1973",0,0,"Sub-Saharan Africa","Other"
"34812","Finland",4596304963,"1973",4849296250,-252991287,"Europe & Central Asia","Other"
"34829","Fiji",192898514.2,"1973",250314782.2,-57416268,"East Asia & Pacific","Other"
"34846","France",46340601061,"1973",44639068945,1701532116,"Europe & Central Asia","Other"
"34863","Gabon",425323421.7,"1973",416798916.5,8524505.19999999,"Sub-Saharan Africa","Other"
"34880","Georgia",0,"1973",0,0,"Europe & Central Asia","Other"
"34896","Ghana",528873239.4,"1973",404225352.1,124647887.3,"Sub-Saharan Africa","Other"
"34913","Guinea",0,"1973",0,0,"Sub-Saharan Africa","Other"
"34930","Guinea-Bissau",5415932.203,"1973",36398983.05,-30983050.847,"Sub-Saharan Africa","Other"
"34947","Equatorial Guinea",0,"1973",0,0,"Sub-Saharan Africa","Other"
"34964","Greece",2600729574,"1973",4490319908,-1889590334,"Europe & Central Asia","Other"
"34981","Grenada",0,"1973",0,0,"Latin America & Caribbean","Other"
"34998","Guatemala",536500000,"1973",519100000,17400000,"Latin America & Caribbean","Other"
"35015","Guyana",160238095.2,"1973",211523809.5,-51285714.3,"Latin America & Caribbean","Other"
"35032","Honduras",2.94e+08,"1973",3.02e+08,-8e+06,"Latin America & Caribbean","Other"
"35049","Croatia",0,"1973",0,0,"Europe & Central Asia","Other"
"35066","Haiti",0,"1973",0,0,"Latin America & Caribbean","Other"
"35083","Hungary",0,"1973",0,0,"Europe & Central Asia","Other"
"35100","Indonesia",3263373494,"1973",3170120482,93253012,"East Asia & Pacific","Other"
"35117","India",3599135190,"1973",4039170800,-440035610,"South Asia","Target"
"35134","Ireland",2545050164,"1973",3083459194,-538409030,"Europe & Central Asia","Other"
"35151","Iraq",2378672829,"1973",1263453285,1115219544,"Middle East & North Africa","Other"
"35167","Iceland",404512482,"1973",427528569.8,-23016087.8,"Europe & Central Asia","Other"
"35184","Israel",2.674e+09,"1973",5058250000,-2384250000,"Middle East & North Africa","Other"
"35201","Italy",28258448688,"1973",31507896048,-3249447360,"Europe & Central Asia","Other"
"35218","Jamaica",601285461,"1973",783909574.5,-182624113.5,"Latin America & Caribbean","Other"
"35235","Jordan",0,"1973",0,0,"Middle East & North Africa","Other"
"35252","Japan",41576284285,"1973",41807597573,-231313288,"East Asia & Pacific","Other"
"35268","Kazakhstan",0,"1973",0,0,"Europe & Central Asia","Other"
"35285","Kenya",685432764.6,"1973",717339567.7,-31906803.1,"Sub-Saharan Africa","Other"
"35302","Cambodia",0,"1973",0,0,"East Asia & Pacific","Other"
"35319","Kiribati",16679982.88,"1973",12462548.15,4217434.73,"East Asia & Pacific","Other"
"35324","Kuwait",3890424815,"1973",1198921106,2691503709,"Middle East & North Africa","Other"
"35341","Lebanon",0,"1973",0,0,"Middle East & North Africa","Other"
"35358","Liberia",0,"1973",0,0,"Sub-Saharan Africa","Other"
"35375","Libya",0,"1973",0,0,"Middle East & North Africa","Other"
"35392","Sri Lanka",700156250,"1973",7.35e+08,-34843750,"South Asia","Other"
"35409","Lesotho",17291066.28,"1973",82132564.84,-64841498.56,"Sub-Saharan Africa","Other"
"35426","Lithuania",0,"1973",0,0,"Europe & Central Asia","Other"
"35443","Luxembourg",2391453426,"1973",1874750259,516703167,"Europe & Central Asia","Other"
"35460","Latvia",0,"1973",0,0,"Europe & Central Asia","Other"
